pressure_loss_supply_Pa,pressure_loss_return_Pa,pressure_loss_substations_Pa,pressure_loss_total_Pa
3974.5068,3974.5068,109290.77,117239.79
3976.5596,3976.5596,109299.34,117252.46
3976.5596,3976.5596,109299.34,117252.46
3978.6108,3978.6108,109304.75,117261.97
3976.5596,3976.5596,109299.34,117252.46
3972.4558,3972.4558,109285.32,117230.234
3970.4058,3970.4058,109276.74,117217.555
3966.3044,3966.3044,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3966.3044,3966.3044,109262.72,117195.33
3968.3567,3968.3567,109268.2,117204.914
3972.4558,3972.4558,109285.32,117230.234
3974.5068,3974.5068,109290.77,117239.79
3976.5596,3976.5596,109299.34,117252.46
3978.6108,3978.6108,109304.75,117261.97
3978.6108,3978.6108,109304.75,117261.97
3978.6108,3978.6108,109304.75,117261.97
3978.6108,3978.6108,109304.75,117261.97
3976.5596,3976.5596,109299.34,117252.46
3972.4558,3972.4558,109285.32,117230.234
3968.3555,3968.3555,109268.2,117204.914
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3966.3057,3966.3057,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3966.3057,3966.3057,109262.72,117195.33
3968.3567,3968.3567,109268.2,117204.914
3970.4058,3970.4058,109276.74,117217.555
3974.5056,3974.5056,109290.77,117239.78
3972.457,3972.457,109285.32,117230.234
3970.4058,3970.4058,109276.74,117217.555
3966.3044,3966.3044,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3954.0054,3954.0054,109217.6,117125.61
3951.9575,3951.9575,109212.15,117116.06
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3962.1936,3962.1936,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3962.1936,3962.1936,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3968.3555,3968.3555,109268.2,117204.914
3970.4058,3970.4058,109276.74,117217.555
3972.457,3972.457,109285.32,117230.234
3974.5068,3974.5068,109290.77,117239.79
3972.457,3972.457,109285.32,117230.234
3972.457,3972.457,109285.32,117230.234
3968.3555,3968.3555,109268.2,117204.914
3964.2434,3964.2434,109254.195,117182.68
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3962.1936,3962.1936,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3968.3555,3968.3555,109268.2,117204.914
3972.4558,3972.4558,109285.32,117230.234
3974.5068,3974.5068,109290.77,117239.79
3974.5068,3974.5068,109290.77,117239.79
3976.5596,3976.5596,109299.34,117252.46
3976.5596,3976.5596,109299.34,117252.46
3974.5068,3974.5068,109290.77,117239.79
3970.4045,3970.4045,109276.74,117217.555
3966.3044,3966.3044,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3960.146,3960.146,109240.164,117160.45
3966.3032,3966.3032,109262.72,117195.33
3968.3567,3968.3567,109268.2,117204.914
3972.4558,3972.4558,109285.32,117230.234
3976.5583,3976.5583,109299.34,117252.46
3980.6633,3980.6633,109313.32,117274.65
3980.6643,3980.6643,109313.32,117274.65
3978.6108,3978.6108,109304.75,117261.97
3978.6108,3978.6108,109304.75,117261.97
3976.5596,3976.5596,109299.34,117252.46
3970.4033,3970.4033,109276.74,117217.55
3974.5056,3974.5056,109290.77,117239.78
3972.457,3972.457,109285.32,117230.234
3972.457,3972.457,109285.32,117230.234
3968.3555,3968.3555,109268.2,117204.914
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3966.3057,3966.3057,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3968.3567,3968.3567,109268.2,117204.914
3968.3567,3968.3567,109268.2,117204.914
3968.3567,3968.3567,109268.2,117204.914
3968.3567,3968.3567,109268.2,117204.914
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3966.3044,3966.3044,109262.72,117195.33
3968.3567,3968.3567,109268.2,117204.914
3970.4058,3970.4058,109276.74,117217.555
3972.457,3972.457,109285.32,117230.234
3972.457,3972.457,109285.32,117230.234
3970.4058,3970.4058,109276.74,117217.555
3966.3044,3966.3044,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3966.3057,3966.3057,109262.72,117195.33
3966.3057,3966.3057,109262.72,117195.33
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3964.245,3964.245,109254.195,117182.69
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3962.1948,3962.1948,109248.734,117173.125
3962.1948,3962.1948,109248.734,117173.125
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3960.146,3960.146,109240.164,117160.45
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3947.8538,3947.8538,109195.0,117090.71
3947.8538,3947.8538,109195.0,117090.71
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3958.0994,3958.0994,109231.59,117147.79
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3958.0994,3958.0994,109231.59,117147.79
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3956.0505,3956.0505,109226.14,117138.24
3954.0054,3954.0054,109217.6,117125.61
3954.0054,3954.0054,109217.6,117125.61
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3949.9004,3949.9004,109203.58,117103.375
3951.9575,3951.9575,109212.15,117116.06
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3951.9575,3951.9575,109212.15,117116.06
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3949.9004,3949.9004,109203.58,117103.375
3947.8538,3947.8538,109195.0,117090.71
3947.8538,3947.8538,109195.0,117090.71
3947.8538,3947.8538,109195.0,117090.71
3947.8538,3947.8538,109195.0,117090.71
3947.8538,3947.8538,109195.0,117090.71
3945.8096,3945.8096,109189.55,117081.164
3945.8108,3945.8108,109189.55,117081.17
3945.8108,3945.8108,109189.55,117081.17
3947.8538,3947.8538,109195.0,117090.71
3949.9004,3949.9004,109203.58,117103.375
3951.9575,3951.9575,109212.15,117116.06
