weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_humidity_ratio,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
singapore_nus,2016-10-10 13:00:00.000,30.66,17.66,0.01537666,764,311.1434351,350.9184881,321.0984824,311.1434351
singapore_nus,2016-10-10 14:00:00.000,31.04,18.04,0.015591299,567.1,285.5170126,300.0588542,315.6818396,285.5170126
singapore_nus,2016-10-10 15:00:00.000,31.68,18.68,0.015679896,675,252.2739792,300.328307,435.5943554,252.2739792
singapore_nus,2016-10-10 16:00:00.000,30.8,17.8,0.01710643,429.7,196.5144051,219.2896107,319.470015,196.5144051
singapore_nus,2016-10-10 17:00:00.000,30.83,17.83,0.016900001,394.1,109.4264222,178.6399698,576.1101804,109.4264222
singapore_nus,2016-10-10 18:00:00.000,30.71,17.71,0.016318091,215.6,64.97030669,135.6734294,613.0576249,64.97030669
singapore_nus,2016-10-10 19:00:00.000,30.31,17.31,0.016148976,37.44,22.0896,22.0896,22.0896,22.0896
singapore_nus,2016-10-10 20:00:00.000,29.87,16.87,0.016564057,0.08,0.0472,0.0472,0.0472,0.0472
singapore_nus,2016-10-10 21:00:00.000,29.62,16.62,0.01734083,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-10 22:00:00.000,29.3,16.3,0.018084487,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-10 23:00:00.000,29.04,16.04,0.018068228,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-11 00:00:00.000,29.24,16.24,0.018416601,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-11 01:00:00.000,28.84,15.84,0.01803499,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-11 02:00:00.000,28.55,15.55,0.017827201,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-10-11 03:00:00.000,28.4,15.4,0.018070567,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-10-11 04:00:00.000,28.22,15.22,0.01857461,0.009,0.00531,0.00531,0.00531,0.00531
singapore_nus,2016-10-11 05:00:00.000,28.1,15.1,0.018441494,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-11 06:00:00.000,27.84,14.84,0.017912493,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-11 07:00:00.000,27.54,14.54,0.017688141,2.335,1.37765,1.37765,1.37765,1.37765
singapore_nus,2016-10-11 08:00:00.000,27.59,14.59,0.017453791,69.73,41.1407,41.1407,41.1407,41.1407
singapore_nus,2016-10-11 09:00:00.000,28.43,15.43,0.017372759,265.5,198.5018844,147.5046488,137.6773272,137.6773272
singapore_nus,2016-10-11 10:00:00.000,29.31,16.31,0.016983046,461.9,312.3700257,244.3929907,226.5196743,226.5196743
singapore_nus,2016-10-11 11:00:00.000,30.24,17.24,0.01612161,542.4,322.5976805,292.3851444,278.759757,278.759757
singapore_nus,2016-10-11 12:00:00.000,30.87,17.87,0.015851779,551.6,303.4003451,297.0669335,284.6625921,284.6625921
singapore_nus,2016-10-11 13:00:00.000,31.2,18.2,0.016098689,284.6,161.1868981,163.1939167,161.6819475,161.1868981
singapore_nus,2016-10-11 14:00:00.000,31.56,18.56,0.015618782,409.8,222.112857,228.2199328,234.2544164,222.112857
singapore_nus,2016-10-11 15:00:00.000,32.01,19.01,0.015909432,611.9,238.1334743,280.5636592,392.8752678,238.1334743
singapore_nus,2016-10-11 16:00:00.000,31.56,18.56,0.016467164,580.2,169.3783424,241.9668216,543.3043772,169.3783424
singapore_nus,2016-10-11 17:00:00.000,31.92,18.92,0.015955027,425.1,94.26956303,186.9892316,689.5835566,94.26956303
singapore_nus,2016-10-11 18:00:00.000,31.3,18.3,0.015502112,193.8,45.34668344,128.3473548,656.5925615,45.34668344
singapore_nus,2016-10-11 19:00:00.000,30.58,17.58,0.015893686,42.37,24.9983,24.9983,24.9983,24.9983
singapore_nus,2016-10-11 20:00:00.000,30,17,0.016526684,0.063,0.03717,0.03717,0.03717,0.03717
singapore_nus,2016-10-11 21:00:00.000,29.65,16.65,0.017304169,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-11 22:00:00.000,29.47,16.47,0.01747865,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-10-11 23:00:00.000,29.48,16.48,0.0176682,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-12 00:00:00.000,29.07,16.07,0.017447125,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-10-12 01:00:00.000,28.6,15.6,0.018440698,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-12 02:00:00.000,28.24,15.24,0.017077248,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-12 03:00:00.000,28,15,0.01606094,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-12 04:00:00.000,27.52,14.52,0.016197187,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-10-12 05:00:00.000,27.02,14.02,0.016633874,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-12 06:00:00.000,27.47,14.47,0.017399679,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-10-12 07:00:00.000,27.6,14.6,0.0176801,0.672,0.39648,0.39648,0.39648,0.39648
singapore_nus,2016-10-12 08:00:00.000,27.71,14.71,0.017700766,59.9,35.341,35.341,35.341,35.341
singapore_nus,2016-10-12 09:00:00.000,28.32,15.32,0.017934246,183.4,114.3755079,106.9232037,105.4013947,105.4013947
singapore_nus,2016-10-12 10:00:00.000,29.26,16.26,0.016932777,399.9,262.3562817,217.7650871,205.3150318,205.3150318
singapore_nus,2016-10-12 11:00:00.000,29.95,16.95,0.016804079,543.5,324.2150701,281.8796825,261.4258896,261.4258896
singapore_nus,2016-10-12 12:00:00.000,30.75,17.75,0.016907045,438.3,250.5972379,248.5433115,243.8585983,243.8585983
singapore_nus,2016-10-12 13:00:00.000,31.32,18.32,0.017002774,410.9,230.8789109,234.4805872,231.754665,230.8789109
singapore_nus,2016-10-12 14:00:00.000,31.14,18.14,0.017030365,224,131.4170652,131.6582342,131.8775361,131.4170652
singapore_nus,2016-10-12 15:00:00.000,30.81,17.81,0.016880205,202.5,118.595233,118.9131266,119.7059498,118.595233
singapore_nus,2016-10-12 16:00:00.000,30.42,17.42,0.016183388,206,120.4224779,120.9141325,122.8446228,120.4224779
singapore_nus,2016-10-12 17:00:00.000,30.11,17.11,0.017018685,136.4,80.476,80.476,80.476,80.476
singapore_nus,2016-10-12 18:00:00.000,29.8,16.8,0.016911446,65.84,38.8456,38.8456,38.8456,38.8456
singapore_nus,2016-10-12 19:00:00.000,29.45,16.45,0.017127182,17.77,10.4843,10.4843,10.4843,10.4843
singapore_nus,2016-10-12 20:00:00.000,29.15,16.15,0.017050487,0.067,0.03953,0.03953,0.03953,0.03953
singapore_nus,2016-10-12 21:00:00.000,28.69,15.69,0.01777216,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-10-12 22:00:00.000,28.83,15.83,0.018256486,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-12 23:00:00.000,29.03,16.03,0.017439555,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-13 00:00:00.000,28.96,15.96,0.017260799,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-13 01:00:00.000,29.08,16.08,0.018032752,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-13 02:00:00.000,28.94,15.94,0.018220661,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-13 03:00:00.000,28.76,15.76,0.018000577,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-13 04:00:00.000,28.65,15.65,0.018419162,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-13 05:00:00.000,28.61,15.61,0.018604766,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-13 06:00:00.000,28.2,15.2,0.019325498,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-13 07:00:00.000,27.92,14.92,0.019420785,0.796,0.46964,0.46964,0.46964,0.46964
singapore_nus,2016-10-13 08:00:00.000,28.14,15.14,0.018064146,32.2,18.998,18.998,18.998,18.998
singapore_nus,2016-10-13 09:00:00.000,27.9,14.9,0.018294913,59.86,35.3174,35.3174,35.3174,35.3174
singapore_nus,2016-10-13 10:00:00.000,27.96,14.96,0.01838547,174.8,103.5172753,102.8738195,102.6834349,102.6834349
singapore_nus,2016-10-13 11:00:00.000,28.8,15.8,0.017528929,228.6,134.9484464,134.0438505,133.57641,133.57641
singapore_nus,2016-10-13 12:00:00.000,29.04,16.04,0.017567232,362.7,208.5628807,207.3319663,204.0287269,204.0287269
singapore_nus,2016-10-13 13:00:00.000,29.49,16.49,0.017109012,317.5,186.084389,186.4878004,186.1811024,186.084389
singapore_nus,2016-10-13 14:00:00.000,29.63,16.63,0.017278317,390.9,218.3474246,222.5080291,225.9906685,218.3474246
singapore_nus,2016-10-13 15:00:00.000,29.9,16.9,0.017304364,375.8,213.4374771,216.5638403,223.9233088,213.4374771
singapore_nus,2016-10-13 16:00:00.000,29.33,16.33,0.017678807,200.3,116.5277758,117.2866677,120.1107611,116.5277758
singapore_nus,2016-10-13 17:00:00.000,29.66,16.66,0.016998652,312.8,116.2336594,160.806476,377.5801194,116.2336594
singapore_nus,2016-10-13 18:00:00.000,30.13,17.13,0.015932026,192.1,67.89811193,128.6958794,475.1000427,67.89811193
singapore_nus,2016-10-13 19:00:00.000,29.71,16.71,0.015542781,36.96,21.8064,21.8064,21.8064,21.8064
singapore_nus,2016-10-13 20:00:00.000,29.05,16.05,0.016910497,0.076,0.04484,0.04484,0.04484,0.04484
singapore_nus,2016-10-13 21:00:00.000,28.93,15.93,0.017522616,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-13 22:00:00.000,28.95,15.95,0.017686157,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-10-13 23:00:00.000,29.08,16.08,0.016961516,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-14 00:00:00.000,27.32,14.32,0.01689005,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-14 01:00:00.000,28.92,15.92,0.017561385,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-10-14 02:00:00.000,28.82,15.82,0.017575563,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-10-14 03:00:00.000,28.66,15.66,0.01832788,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-10-14 04:00:00.000,28.6,15.6,0.01854266,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-10-14 05:00:00.000,28.37,15.37,0.019044435,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-14 06:00:00.000,24.19,11.19,0.016670276,0.027,0.01593,0.01593,0.01593,0.01593
singapore_nus,2016-10-14 07:00:00.000,24.39,11.39,0.017233162,0.316,0.18644,0.18644,0.18644,0.18644
singapore_nus,2016-10-14 08:00:00.000,24.72,11.72,0.017283157,23.23,13.7057,13.7057,13.7057,13.7057
singapore_nus,2016-10-14 09:00:00.000,26.32,13.32,0.018299625,220.4,150.1201291,126.2818662,120.8511665,120.8511665
singapore_nus,2016-10-14 10:00:00.000,28.04,15.04,0.018770144,406.2,267.5220076,221.4912811,207.085419,207.085419
singapore_nus,2016-10-14 11:00:00.000,28.62,15.62,0.018488259,399.3,236.4304443,225.9899109,220.2280369,220.2280369
singapore_nus,2016-10-14 12:00:00.000,28.75,15.75,0.018786701,356.3,205.5219798,204.596554,201.6346427,201.6346427
singapore_nus,2016-10-14 13:00:00.000,29.02,16.02,0.018621057,506.9,276.3064667,284.0129162,278.1282818,276.3064667
singapore_nus,2016-10-14 14:00:00.000,29.4,16.4,0.017459508,530.4,269.689543,284.9458137,296.7006224,269.689543
singapore_nus,2016-10-14 15:00:00.000,29.4,16.4,0.016643569,380.2,215.636139,219.0513963,226.6517962,215.636139
singapore_nus,2016-10-14 16:00:00.000,29.41,16.41,0.016223443,295.5,168.5130891,171.3143075,181.2119446,168.5130891
singapore_nus,2016-10-14 17:00:00.000,29.55,16.55,0.016163104,193.7,105.9917372,111.6505238,137.7986722,105.9917372
singapore_nus,2016-10-14 18:00:00.000,29.53,16.53,0.016670468,99.1,50.5044667,61.70196068,122.2689423,50.5044667
singapore_nus,2016-10-14 19:00:00.000,29.24,16.24,0.01710755,19.22,11.3398,11.3398,11.3398,11.3398
singapore_nus,2016-10-14 20:00:00.000,28.92,15.92,0.017939635,0.051,0.03009,0.03009,0.03009,0.03009
singapore_nus,2016-10-14 21:00:00.000,27.61,14.61,0.01668421,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2016-10-14 22:00:00.000,26.28,13.28,0.015906631,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-14 23:00:00.000,26.98,13.98,0.016547708,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-10-15 00:00:00.000,29.28,16.28,0.017401751,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-15 01:00:00.000,27.51,14.51,0.016584351,0.022,0.01298,0.01298,0.01298,0.01298
singapore_nus,2016-10-15 02:00:00.000,27.3,14.3,0.017128458,0.023,0.01357,0.01357,0.01357,0.01357
singapore_nus,2016-10-15 03:00:00.000,26.95,13.95,0.017808826,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-15 04:00:00.000,27.18,14.18,0.018128175,0.021,0.01239,0.01239,0.01239,0.01239
singapore_nus,2016-10-15 05:00:00.000,26.75,13.75,0.017823025,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2016-10-15 06:00:00.000,26.43,13.43,0.018871556,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-15 07:00:00.000,26.74,13.74,0.018978051,0.834,0.49206,0.49206,0.49206,0.49206
singapore_nus,2016-10-15 08:00:00.000,27.4,14.4,0.017848003,43.28,25.5352,25.5352,25.5352,25.5352
singapore_nus,2016-10-15 09:00:00.000,28.28,15.28,0.015349153,265.2,202.2817188,148.3879697,135.4576893,135.4576893
singapore_nus,2016-10-15 10:00:00.000,28.76,15.76,0.015424139,418.9,273.4718897,230.4724355,216.2626677,216.2626677
singapore_nus,2016-10-15 11:00:00.000,28.85,15.85,0.015540076,427.4,253.2040003,240.1191124,232.4169103,232.4169103
singapore_nus,2016-10-15 12:00:00.000,29.28,16.28,0.015920197,341.1,196.9062989,196.1766519,193.3397796,193.3397796
singapore_nus,2016-10-15 13:00:00.000,29.88,16.88,0.015625843,415.2,233.056965,237.2478131,234.0339429,233.056965
singapore_nus,2016-10-15 14:00:00.000,30.27,17.27,0.015004219,616.9,264.8434326,301.2033977,326.9817572,264.8434326
singapore_nus,2016-10-15 15:00:00.000,30.28,17.28,0.015366007,697.7,240.6433194,310.6415406,458.1217239,240.6433194
singapore_nus,2016-10-15 16:00:00.000,31.12,18.12,0.015410313,570.7,154.9186192,245.9010119,551.6423223,154.9186192
singapore_nus,2016-10-15 17:00:00.000,31.41,18.41,0.014830934,374.4,102.7159308,186.9263472,557.3132829,102.7159308
singapore_nus,2016-10-15 18:00:00.000,31.29,18.29,0.014889496,196.3,70.53686346,137.2860979,480.714964,70.53686346
singapore_nus,2016-10-15 19:00:00.000,31.13,18.13,0.015252924,50.18,29.6062,29.6062,29.6062,29.6062
singapore_nus,2016-10-15 20:00:00.000,30.45,17.45,0.016445696,0.121,0.07139,0.07139,0.07139,0.07139
singapore_nus,2016-10-15 21:00:00.000,29.91,16.91,0.017344717,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-10-15 22:00:00.000,29.8,16.8,0.017788007,0.014,0.00826,0.00826,0.00826,0.00826
singapore_nus,2016-10-15 23:00:00.000,29.85,16.85,0.017073264,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-16 00:00:00.000,28.51,15.51,0.01862073,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-16 01:00:00.000,28.27,15.27,0.018080419,0.013,0.00767,0.00767,0.00767,0.00767
singapore_nus,2016-10-16 02:00:00.000,25.29,12.29,0.017248992,0.024,0.01416,0.01416,0.01416,0.01416
singapore_nus,2016-10-16 03:00:00.000,25.77,12.77,0.016858337,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-16 04:00:00.000,25.78,12.78,0.016825612,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-16 05:00:00.000,25.75,12.75,0.017546663,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-16 06:00:00.000,26.58,13.58,0.017369542,0.03,0.0177,0.0177,0.0177,0.0177
singapore_nus,2016-10-16 07:00:00.000,27.21,14.21,0.016801982,0.203,0.11977,0.11977,0.11977,0.11977
singapore_nus,2016-10-16 08:00:00.000,27.32,14.32,0.016960676,15.69,9.2571,9.2571,9.2571,9.2571
singapore_nus,2016-10-16 09:00:00.000,27.56,14.56,0.017541934,63.79,37.6361,37.6361,37.6361,37.6361
singapore_nus,2016-10-16 10:00:00.000,27.98,14.98,0.017818137,191.2,117.819716,109.7248985,106.9047226,106.9047226
singapore_nus,2016-10-16 11:00:00.000,28.48,15.48,0.017323793,310.6,183.467836,180.7241166,179.0035074,179.0035074
singapore_nus,2016-10-16 12:00:00.000,28.84,15.84,0.017096854,440.9,251.8171071,250.6581326,245.0421423,245.0421423
singapore_nus,2016-10-16 13:00:00.000,29.83,16.83,0.016090123,576.8,295.4803079,311.8492493,299.243292,295.4803079
singapore_nus,2016-10-16 14:00:00.000,30.24,17.24,0.015790825,618.1,321.6560821,338.0384881,348.7188308,321.6560821
singapore_nus,2016-10-16 15:00:00.000,29.94,16.94,0.016233074,542.9,276.4840968,295.1225742,332.3496964,276.4840968
singapore_nus,2016-10-16 16:00:00.000,29.91,16.91,0.016463825,414.2,203.5778618,224.8172393,292.8030501,203.5778618
singapore_nus,2016-10-16 17:00:00.000,29.88,16.88,0.016331117,192,104.5399554,111.0302588,138.2481565,104.5399554
singapore_nus,2016-10-16 18:00:00.000,29.84,16.84,0.016534766,122.4,47.47865449,85.63736553,272.7252772,47.47865449
singapore_nus,2016-10-16 19:00:00.000,28.02,15.02,0.017811723,16.16,9.5344,9.5344,9.5344,9.5344
singapore_nus,2016-10-16 20:00:00.000,28.1,15.1,0.017206052,0.034,0.02006,0.02006,0.02006,0.02006
singapore_nus,2016-10-16 21:00:00.000,28.44,15.44,0.017584539,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-16 22:00:00.000,28.7,15.7,0.017757179,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-16 23:00:00.000,28.7,15.7,0.018038684,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-17 00:00:00.000,28.08,15.08,0.018345222,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-17 01:00:00.000,28.39,15.39,0.018613495,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-10-17 02:00:00.000,28.13,15.13,0.018251548,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-17 03:00:00.000,28.18,15.18,0.017214262,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-10-17 04:00:00.000,27.85,14.85,0.017144708,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-10-17 05:00:00.000,27.67,14.67,0.016480323,0.015,0.00885,0.00885,0.00885,0.00885
singapore_nus,2016-10-17 06:00:00.000,27.52,14.52,0.016475361,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-17 07:00:00.000,27.36,14.36,0.016624116,0.923,0.54457,0.54457,0.54457,0.54457
singapore_nus,2016-10-17 08:00:00.000,27.34,14.34,0.016863251,40.24,23.7416,23.7416,23.7416,23.7416
singapore_nus,2016-10-17 09:00:00.000,27.8,14.8,0.016923856,172.1,104.3722544,101.0993585,100.2328627,100.2328627
singapore_nus,2016-10-17 10:00:00.000,28.14,15.14,0.016810005,269.6,163.5778361,156.3713515,153.728325,153.728325
singapore_nus,2016-10-17 11:00:00.000,28.62,15.62,0.016871835,463.9,274.466383,264.4773766,257.8107022,257.8107022
singapore_nus,2016-10-17 12:00:00.000,28.89,15.89,0.016266167,525,290.4866204,288.3434439,274.9051923,274.9051923
singapore_nus,2016-10-17 13:00:00.000,29.27,16.27,0.015979124,594.2,292.9962837,314.782208,297.9347217,292.9962837
singapore_nus,2016-10-17 14:00:00.000,29.28,16.28,0.015105904,468.5,253.9114485,262.7940921,268.1138369,253.9114485
singapore_nus,2016-10-17 15:00:00.000,29.74,16.74,0.014813122,412.1,231.1630231,236.4463036,246.4617604,231.1630231
singapore_nus,2016-10-17 16:00:00.000,29.33,16.33,0.015637786,218.2,126.1529203,127.5504808,131.8176686,126.1529203
singapore_nus,2016-10-17 17:00:00.000,29.47,16.47,0.015082774,138,81.42,81.42,81.42,81.42
singapore_nus,2016-10-17 18:00:00.000,29.33,16.33,0.015919896,71.2,42.008,42.008,42.008,42.008
singapore_nus,2016-10-17 19:00:00.000,28.94,15.94,0.016373936,16.55,9.7645,9.7645,9.7645,9.7645
singapore_nus,2016-10-17 20:00:00.000,28.69,15.69,0.016488748,0.038,0.02242,0.02242,0.02242,0.02242
singapore_nus,2016-10-17 21:00:00.000,28.37,15.37,0.017536239,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-17 22:00:00.000,28.22,15.22,0.0174294,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-17 23:00:00.000,28.11,15.11,0.017908036,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-18 00:00:00.000,28.64,15.64,0.018817118,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-10-18 01:00:00.000,28.01,15.01,0.018366843,0.018,0.01062,0.01062,0.01062,0.01062
singapore_nus,2016-10-18 02:00:00.000,27.97,14.97,0.018445643,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-10-18 03:00:00.000,27.97,14.97,0.018470215,0.016,0.00944,0.00944,0.00944,0.00944
singapore_nus,2016-10-18 04:00:00.000,27.86,14.86,0.01861721,0.017,0.01003,0.01003,0.01003,0.01003
singapore_nus,2016-10-18 05:00:00.000,27.14,14.14,0.017757315,0.02,0.0118,0.0118,0.0118,0.0118
singapore_nus,2016-10-18 06:00:00.000,26.75,13.75,0.016865533,0.019,0.01121,0.01121,0.01121,0.01121
singapore_nus,2016-10-18 07:00:00.000,26.5,13.5,0.016455641,2.063,1.21717,1.21717,1.21717,1.21717
singapore_nus,2016-10-18 08:00:00.000,26.74,13.74,0.017196766,66.74,39.3766,39.3766,39.3766,39.3766
singapore_nus,2016-10-18 09:00:00.000,28.09,15.09,0.018603676,163.3,97.03557315,96.24747632,96.02880267,96.02880267
singapore_nus,2016-10-18 10:00:00.000,28.36,15.36,0.019713623,166.3,98.46995383,97.91308825,97.6983811,97.6983811
singapore_nus,2016-10-18 11:00:00.000,29.4,16.4,0.01798419,475.8,282.3279215,261.0289921,245.9148498,245.9148498
singapore_nus,2016-10-18 12:00:00.000,29.76,16.76,0.018137803,547.6,297.8201454,295.7087819,277.52899,277.52899
singapore_nus,2016-10-18 13:00:00.000,30.12,17.12,0.01839166,434.9,241.3025361,247.2883835,242.6403412,241.3025361
singapore_nus,2016-10-18 14:00:00.000,30.52,17.52,0.018036521,370.5,209.0046945,212.9234059,215.0763967,209.0046945
singapore_nus,2016-10-18 15:00:00.000,30.67,17.67,0.018038591,456.7,233.5608348,249.9630884,279.5062233,233.5608348
singapore_nus,2016-10-18 16:00:00.000,31.04,18.04,0.017933692,457.6,197.1625657,237.9879998,357.047664,197.1625657
singapore_nus,2016-10-18 17:00:00.000,31.06,18.06,0.017298784,260.2,118.1335621,146.5301896,255.2780022,118.1335621
singapore_nus,2016-10-18 18:00:00.000,30.74,17.74,0.017862505,155.1,48.14264791,120.9861727,446.8878865,48.14264791
singapore_nus,2016-10-18 19:00:00.000,29.93,16.93,0.017628627,23.57,13.9063,13.9063,13.9063,13.9063
singapore_nus,2016-10-18 20:00:00.000,29.59,16.59,0.017719093,0.059,0.03481,0.03481,0.03481,0.03481
singapore_nus,2016-10-18 21:00:00.000,29.39,16.39,0.01718863,0.02,0.0118,0.0118,0.0118,0.0118
